,expertCQs,best_genCQs,best_cos_score
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,How often are empirical research methods applied in industrial Requirements Engineering projects?,0.3777
20,How has the definition of the population evolved over time?,How has the use of empirical research methods in Requirements Engineering evolved over time?,0.182
21,How has the use of power analysis and effect size estimation evolved over time?,How has the number of empirical Requirements Engineering studies changed over the years?,0.3742
22,How has the reporting of threats to validity evolved over time?,How do empirical research findings contribute to safety-critical Requirements Engineering practices?,0.4086
23,What types of threats to validity do the authors report?,How do empirical research findings contribute to safety-critical Requirements Engineering practices?,0.3781
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,How do empirical studies contribute to theory building in Requirements Engineering?,0.4598
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,"What types of empirical studies are more prevalent in Requirements Engineering (e.g., case studies, experiments, surveys)?",0.6162
26,How has the reporting of the subjects evolved over time?,How has the number of empirical Requirements Engineering studies changed over the years?,0.374
27,How has the reporting of the objects of study / treatments evolved over time?,"What types of empirical studies are more prevalent in Requirements Engineering (e.g., case studies, experiments, surveys)?",0.4291
28,How has the reporting of the tasks evolved over time?,How has the use of empirical research methods in Requirements Engineering evolved over time?,0.4481
29,How has the reporting of the setting evolved over time?,How do requirements change management practices fare in empirical research studies?,0.3956
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,How often are empirical research methods applied in industrial Requirements Engineering projects?,0.4413
31,How has the the reporting of the population evolved over time?,How has the number of empirical Requirements Engineering studies changed over the years?,0.2427
32,How has the reporting of the context evolved over time?,How has the use of empirical research methods in Requirements Engineering evolved over time?,0.3787
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,How do researchers in Requirements Engineering perceive the usefulness of specific empirical practices?,0.3226
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,How do empirical studies in Requirements Engineering address context factors?,0.2968
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,How do empirical studies in Requirements Engineering address context factors?,0.3372
36,Do the authors report the selected context of their study with specific characteristics?,How do empirical research findings affect the training and professional development of Requirements Engineers?,0.479
37,Does the research design allow for efficient reuse of study (results) by other researchers?,How often are empirical research methods applied in industrial Requirements Engineering projects?,0.4035
38,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",How do empirical studies in Requirements Engineering handle data collection and analysis?,0.4507
39,How has the reporting of research questions and answers evolved over time?,How have empirical research methods in Requirements Engineering evolved with technology changes?,0.4723
40,How has the use of language (academic vs. plain) in scientific publications evolved over time?,How has the use of empirical research methods in Requirements Engineering evolved over time?,0.3357
41,Do the authors use a well defined taxonomy for their research design?,How do empirical studies address the variety of terminology in Requirements Engineering?,0.5025
42,Do the authors use other channels to publish their results for making them available to industrial users?,How often are empirical research methods applied in industrial Requirements Engineering projects?,0.3169
43,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",What are the most prevalent themes in systematic literature reviews and mapping studies in empirical Requirements Engineering?,0.6095
44,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",What are the most prevalent themes in systematic literature reviews and mapping studies in empirical Requirements Engineering?,0.6337
45,Have the authors done a systematic review of related work?,What are the most prevalent themes in systematic literature reviews and mapping studies in empirical Requirements Engineering?,0.5029
46,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",What are the most prevalent themes in systematic literature reviews and mapping studies in empirical Requirements Engineering?,0.496
47,How many publications are analyzed in (systematic literature) reviews?,What are the most prevalent themes in systematic literature reviews and mapping studies in empirical Requirements Engineering?,0.5676
48,"""Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users, such as policy-makers, practitioners, and the general public?""",How do empirical findings in Requirements Engineering impact regulatory and standards practices?,0.4248
49,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",What are the most prevalent themes in systematic literature reviews and mapping studies in empirical Requirements Engineering?,0.5589
50,"""Do electronic resources (digital libraries and databases) provide all the functionalies that support the identification, selection, and retrieval of bibliographic and full-text information about SE research?""",What are the key components of a research map in empirical Requirements Engineering research?,0.3441
51,Do the authors use multiple digital libraries including publications from SE and RE and related disciplines for (systematic literature) reviews?,What are the most prevalent themes in systematic literature reviews and mapping studies in empirical Requirements Engineering?,0.4429
52,Which digital libraries with publications from SE and RE and related disciplines do authors use for (systematic literature) reviews?,What are the most prevalent themes in systematic literature reviews and mapping studies in empirical Requirements Engineering?,0.4779
53,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,How do researchers ensure the reliability and validity of empirical studies in Requirements Engineering?,0.5077
54,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,How do researchers ensure the reliability and validity of empirical studies in Requirements Engineering?,0.4997
55,Do the authors use (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence?,How do researchers ensure the reliability and validity of empirical studies in Requirements Engineering?,0.4834
56,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,How do researchers ensure the reliability and validity of empirical studies in Requirements Engineering?,0.4928
57,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,How do empirical studies address the variety of terminology in Requirements Engineering?,0.5898
58,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,What are the main theoretical lenses used in empirical Requirements Engineering research?,0.627
59,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,How do empirical studies address the variety of terminology in Requirements Engineering?,0.5882
60,How many different empirical methods are used per publication?,How often are empirical research methods applied in industrial Requirements Engineering projects?,0.5973
61,How has the number of empirical methods used per publication evolved over time?,How often are empirical research methods applied in industrial Requirements Engineering projects?,0.6252
62,Which methods are used to synthesize evidence from data of different empirical methods?,What are the most common empirical research methodologies used in Requirements Engineering?,0.5351
63,How many studies incorporate theories?,How do empirical studies contribute to theory building in Requirements Engineering?,0.5098
64,How has the incorporation of theories in studies evolved over time?,How do empirical studies contribute to theory building in Requirements Engineering?,0.4933
65,"""For which purpose do authors incorporate theories into their studies (use, testing, modification, formulation)?""",How do empirical studies contribute to theory building in Requirements Engineering?,0.4794
66,"""What is the proportion of theories from other disciplines, from other disciplines with adaptions for the SE and RE, and from SE and RE itself?""",How do empirical studies contribute to theory building in Requirements Engineering?,0.3467
67,"""How has the proportion of theories from other disciplines, from other disciplines with adaptions for the SE (RE), and from SE (RE) itself evolved over time?""",How do empirical studies contribute to theory building in Requirements Engineering?,0.3798
68,How many theories from the SE and RE are there?,How do empirical studies contribute to theory building in Requirements Engineering?,0.398
69,How has the number of theories from SE and RE evolved over time?,How do empirical studies contribute to theory building in Requirements Engineering?,0.4068
70,"""On which levels of sophistication are the theories from SE and RE? (level 1, level 2, or level 3 defined in Sjøberg et al. [1])""",What are the most studied sub-areas in empirical Requirements Engineering research?,0.3073
71,What is the proportion of each of the three levels of sophistication for theories from SE and RE?,How do empirical studies contribute to theory building in Requirements Engineering?,0.3742
72,How has the proportion of each of the three levels of sophistication for theories from SE and RE evolved over time?,How do empirical studies contribute to theory building in Requirements Engineering?,0.3755
73,"""Do the authors use standards to describe the theories incorporated (used, tested, modified, formulated)?""",What impact do empirical studies have on the standardization of Requirements Engineering practices?,0.4088
74,How often are standards used to describe the theories incorporated?,How do empirical studies contribute to theory building in Requirements Engineering?,0.4451
75,How has the use of standards to describe the theories incorporated evolved over time?,What impact do empirical studies have on the standardization of Requirements Engineering practices?,0.4547
76,Do the authors refer to a reference (website or systematic review) that systematizes and characterizes the theory incorporated?,What are the most prevalent themes in systematic literature reviews and mapping studies in empirical Requirements Engineering?,0.443
